id,name,aliases,visual_keywords,visual_description,recognition_hint
entity_CP_SWT_248,石湾陶·骏马,石湾陶骏马|骏马,马,石湾陶质器物，饰骏马纹，做工精细考究，形态端整大方。,骏马纹饰，可据此与同类器物区分。
entity_CP_YDIAO_029,玉雕·跃进马,玉雕跃进马|跃进马,玉雕|马,玉质器物，饰跃进马纹，做工精细考究，形态端整大方。,跃进马纹饰，可据此与同类器物区分。
entity_CP_GC_024,广彩·双骏图瓶,广彩双骏图瓶|双骏图瓶|双骏瓶,广彩|瓶,瓷质瓶，饰双骏纹，做工精细考究，形态端整大方，视觉特征鲜明独特。,双骏纹饰，可据此与同类器物区分。
entity_CP_FXC_001,枫溪瓷·白釉跃马,枫溪瓷白釉跃马|白釉跃马,白釉|马,瓷质器物，通体施白釉，饰跃马纹，做工精细考究，形态端整大方。,白釉色，可据此与同类器物区分。
entity_CP_SWT_249,石湾陶·三彩骏马,石湾陶三彩骏马|三彩骏马,马,石湾陶质器物，饰三彩骏马纹，做工精细考究，形态端整大方。,三彩骏马纹饰，可据此与同类器物区分。
entity_CP_NH_002,前程万里图鼻烟壶,前程万里图鼻壶,壶|摆件,陶质壶，饰前程万里图鼻烟纹，做工精细考究，形态端整大方。,前程万里图鼻纹饰，可据此与同类器物区分。
entity_CP_NH_003,奔腾图鼻烟壶,,壶|摆件,陶质壶，饰奔腾图鼻烟纹，做工精细考究，形态端整大方。,奔腾图鼻烟纹饰，可据此与同类器物区分。
entity_CP_XYD_016,象牙雕·骏马,象牙雕骏马|骏马,牙雕|马|象,牙质器物，饰骏马、象纹，纹样层次分明，视觉特征鲜明独特。,骏马纹饰，可据此与同类器物区分。
entity_CP_MD_020,木雕·郑成功图花板,木雕郑成功图花板|郑成功图花板|郑成功花板,木雕|花板,木质花板，饰郑成功纹，做工精细考究，形态端整大方。,郑成功纹饰，可据此与同类器物区分。
entity_CP_MD_021,木雕·赵子龙救阿斗花板,木雕赵子龙救阿斗花板|赵子龙救阿斗花板|龙花板,木雕|龙|花板,木质花板，饰赵子龙救阿斗纹，做工精细考究，形态端整大方。,赵子龙救阿斗纹饰，可据此与同类器物区分。
entity_CP_MD_022,木雕·张飞战马超花板,木雕张飞战马超花板|张飞战马超花板|马花板,木雕|马|花板,木质花板，饰张飞战马超纹，做工精细考究，形态端整大方。,张飞战马超纹饰，可据此与同类器物区分。
entity_CP_GC_025,广彩·三英战吕布碟,广彩三英战吕布碟|三英战吕布碟,广彩|碟,瓷质碟，饰三英战吕布纹，做工精细考究，形态端整大方。,三英战吕布纹饰，可据此与同类器物区分。
entity_CP_GC_026,广彩·万世师表图花板,广彩万世师表图花板|万世师表图花板|万世师表花板,广彩|花板,瓷质花板，饰万世师表纹，做工精细考究，形态端整大方。,万世师表纹饰，可据此与同类器物区分。
entity_CP_FXC_002,枫溪瓷·木兰从军,枫溪瓷木兰从军|木兰从军,木兰|摆件,瓷质器物，为木兰从军形象，做工精细考究，形态端整大方。,木兰题材，可据此与同类器物区分。
entity_CP_MD_023,木雕·木兰从军,木雕木兰从军|木兰从军,木雕|木兰,木质器物，为木兰从军形象，做工精细考究，形态端整大方。,木兰题材，可据此与同类器物区分。
entity_CP_SWT_250,石湾陶·千里走单骑,石湾陶千里走单骑|千里走单骑,摆件,石湾陶质器物，饰千里走单骑纹，做工精细考究，形态端整大方。,千里走单骑纹饰，可据此与同类器物区分。
entity_CP_MD_024,木雕·红军长征图,木雕红军长征图|红军长征图,木雕|摆件,木质图，饰红军长征纹，做工精细考究，形态端整大方。,红军长征纹饰，可据此与同类器物区分。
entity_CP_NEW_003,广东民间工艺馆人员合照,,,瓷质器物，饰广东民间工艺馆人员合照纹，做工精细考究，形态端整大方。,广东民间工艺纹饰，可据此与同类器物区分。
entity_CP_NEW_004,1981年复原维修合同,,,瓷质器物，饰1981年复原维修合同纹，做工精细考究，形态端整大方。,1981年复纹饰，可据此与同类器物区分。
entity_CP_NEW_005,1966-1975年陈家祠受损情况记录,1966-1录,,瓷质录，饰1966-1975年陈家祠受损情况记纹。,1966-1纹饰，可据此与同类器物区分。
entity_CP_NEW_007,陈家祠1981年修复工程施工单位一览,,,瓷质器物，饰陈家祠1981年修复工程施工单位一览纹。,陈家祠198纹饰，可据此与同类器物区分。
entity_CP_NEW_008,陈家祠门前石狮子及其基座,,石狮,瓷质器物，饰陈家祠门前石狮子及其基座纹，做工精细考究，形态端整大方。,陈家祠门前石纹饰，可据此与同类器物区分。
entity_CP_NEW_009,陈氏书院防雷工程设计图,陈氏书院防雷图,,瓷质图，饰陈氏书院防雷工程设计纹，做工精细考究，形态端整大方。,陈氏书院防雷纹饰，可据此与同类器物区分。
entity_CP_NEW_010,陈家祠防雷网络完善工程,,,瓷质器物，饰陈家祠防雷网络完善工程纹，做工精细考究，形态端整大方。,陈家祠防雷网纹饰，可据此与同类器物区分。
entity_CP_TS_001,陶塑瓦脊保护复原,,陶塑,陶质器物，饰陶塑瓦脊保护复原纹，做工精细考究，形态端整大方。,陶塑瓦脊保护纹饰，可据此与同类器物区分。
entity_CP_TS_002,复原后瓦脊全貌及灰塑独角狮修复样件,复原后瓦脊全件|狮件,灰塑|狮,灰质件，饰复原后瓦脊全貌及灰塑独角狮修复样纹，做工精细考究，形态端整大方。,复原后瓦脊全纹饰，可据此与同类器物区分。
entity_CP_TS_003,戏剧人物陶塑瓦脊,,陶塑|人物,陶质器物，饰戏剧人物陶塑瓦脊纹，做工精细考究，形态端整大方。,戏剧人物陶塑纹饰，可据此与同类器物区分。
entity_CP_ZX_001,织绣类文物修复流程示意,,,丝质器物，饰织绣类文物修复流程示意纹，做工精细考究，形态端整大方。,织绣类文物修纹饰，可据此与同类器物区分。
entity_CP_NEW_011,广绣云龙纹霞帔修复前后对比,广绣云龙纹霞对|云龙对,广绣|云龙,瓷质对，饰广绣云龙纹霞帔修复前后对比纹，做工精细考究，形态端整大方。,广绣云龙纹霞纹饰，可据此与同类器物区分。
entity_CP_NEW_012,清广绣练雀补子,广绣练雀补子,广绣|雀,瓷质器物，饰广绣练雀补子纹，做工精细考究，形态端整大方。,广绣练雀补子纹饰，可据此与同类器物区分。
entity_CP_NEW_013,室内型光照紫外线温湿度合一监测终端,,,瓷质器物，饰室内型光照紫外线温湿度合一监测终端纹。,室内型光照紫纹饰，可据此与同类器物区分。
entity_CP_NEW_014,文物保存环境吸附剂,文物保存环境环,环,瓷质环，饰文物保存环境吸附剂纹，做工精细考究，形态端整大方。,文物保存环境纹饰，可据此与同类器物区分。
entity_CP_NEW_022,九个主要厅堂的三维扫描点云模型与监测平台,,,瓷质器物，饰九个主要厅堂的三维扫描点云模型与监测平台纹。,九个主要厅堂纹饰，可据此与同类器物区分。
entity_CP_NEW_023,北斗卫星定位系统接收器,北斗卫星定位斗,,瓷质斗，饰北斗卫星定位系统接收器纹，做工精细考究，形态端整大方。,北斗卫星定位纹饰，可据此与同类器物区分。
entity_CP_NEW_024,前檐梁架保养维护施工图,前檐梁架保养图,,瓷质图，饰前檐梁架保养维护施工纹，做工精细考究，形态端整大方。,前檐梁架保养纹饰，可据此与同类器物区分。
entity_CP_NEW_026,陈家祠文物建筑预防性保护监测月报,,,瓷质器物，饰陈家祠文物建筑预防性保护监测月报纹，做工精细考究，形态端整大方。,陈家祠文物建纹饰，可据此与同类器物区分。
entity_CP_NEW_027,白蚁监测装置,,,瓷质器物，饰白蚁监测装置纹，做工精细考究，形态端整大方。,白蚁监测装置纹饰，可据此与同类器物区分。
entity_CP_NEW_028,清代广州城图（合族祠分布）,广州城图（合族祠分布）|广州城图（合图|地图图,地图,瓷质图，饰广州城图（合族祠分布）、地图纹，纹样层次分明。,广州城图（合纹饰，可据此与同类器物区分。
entity_CP_NEW_031,陈家祠后座神龛排列图与主位图,陈家祠后座神图|地图图,神龛|地图,瓷质图，饰陈家祠后座神龛排列图与主位、地图纹，纹样层次分明。,陈家祠后座神纹饰，可据此与同类器物区分。
entity_CP_NEW_032,陈家祠祖堂神龛与神主牌位,陈家祠祖堂神神龛|地图神龛,神龛|地图,瓷质神龛，饰陈家祠祖堂神龛与神主牌位、地图纹，纹样层次分明。,陈家祠祖堂神纹饰，可据此与同类器物区分。
entity_CP_MD_025,神案木雕构件与复原过程,神案木雕构件件|地图件,木雕|地图,木质件，饰神案木雕构件与复原过程、地图纹，纹样层次分明。,神案木雕构件纹饰，可据此与同类器物区分。
entity_CP_NEW_034,民国时期的陈家祠（1912-1949）,时期的陈家祠（1912-1949）,地图,瓷质器物，饰时期的陈家祠（1912-1949）、地图纹。,时期的陈家祠纹饰，可据此与同类器物区分。
entity_CP_NEW_035,二十世纪20年代陈家祠与学校创办,,地图,瓷质器物，饰二十世纪20年代陈家祠与学校创办、地图纹。,二十世纪20纹饰，可据此与同类器物区分。
entity_CP_NEW_036,1950年后的陈家祠,,地图,瓷质器物，饰1950年后的陈家祠、地图纹，纹样层次分明。,1950年后纹饰，可据此与同类器物区分。
entity_CP_NEW_037,数字化展示与文化传播,,地图,瓷质器物，饰数字化展示与文化传播、地图纹，纹样层次分明。,数字化展示与纹饰，可据此与同类器物区分。
entity_CP_NEW_038,陈家祠保护大事记,,地图,瓷质器物，饰陈家祠保护大事记、地图纹，纹样层次分明。,陈家祠保护大纹饰，可据此与同类器物区分。
entity_CP_NEW_039,陈家祠神主牌位铭文,陈家祠神主牌牌|铭文牌,铭文|地图,瓷质牌，饰陈家祠神主牌位铭文、地图纹，纹样层次分明。,陈家祠神主牌纹饰，可据此与同类器物区分。
entity_CP_MD_026,陈氏书院后座神龛复原,陈氏书院后座神龛|地图神龛,神龛|地图,木质神龛，饰陈氏书院后座神龛复原、地图纹，纹样层次分明。,陈氏书院后座纹饰，可据此与同类器物区分。
entity_CP_GC_027,绘墨彩八宝花纹瓷暖碟,绘八宝花纹瓷碟|墨彩碟|八宝碟,墨彩|八宝|碟,瓷质碟，以墨彩绘饰，饰绘八宝花纹瓷暖纹，做工精细考究，形态端整大方。,墨彩釉色，可据此与同类器物区分。
entity_CP_GC_028,绘开光人物双鹤耳瓶,绘人物双鹤耳瓶|人物瓶,人物|鹤|瓶,瓷质瓶，开光装饰，饰绘人物双鹤耳纹，做工精细考究，形态端整大方。,绘人物双鹤耳纹饰，可据此与同类器物区分。
entity_CP_GC_029,绘散花雀碟,雀碟,雀|碟|广彩,瓷质碟，饰绘散花雀纹，做工精细考究，形态端整大方。,绘散花雀纹饰，可据此与同类器物区分。
entity_CP_GC_030,绘鹰纹徽章方形碟,绘鹰纹徽章方碟|鹰碟,鹰|碟|广彩,瓷质碟，饰绘鹰纹徽章方形纹，做工精细考究，形态端整大方。,绘鹰纹徽章方纹饰，可据此与同类器物区分。
entity_CP_GC_031,绘织金人物图大瓷碗,绘织金人物图碗|人物碗,人物|碗|广彩,瓷质碗，饰绘织金人物图大瓷纹，做工精细考究，形态端整大方。,绘织金人物图纹饰，可据此与同类器物区分。
entity_CP_GC_032,绘斗鸡图瓷茶具,绘斗鸡图瓷茶图|鸡图,鸡|广彩|瓷器,瓷质图，饰绘斗鸡图瓷茶具纹，做工精细考究，形态端整大方。,绘斗鸡图瓷茶纹饰，可据此与同类器物区分。
entity_CP_SWT_251,钧蓝釉石山,,钧蓝釉|广彩|瓷器,瓷质器物，通体施钧蓝釉，饰石山纹，做工精细考究，形态端整大方。,钧蓝釉色独特，可据此与同类器物区分。
entity_CP_SWT_252,石榴红釉和合二仙陶摆件,釉和合二仙陶摆件|石榴红摆件,石榴红|摆件|广彩,瓷质摆件，施石榴红釉，饰釉和合二仙陶纹，做工精细考究，形态端整大方。,石榴红釉色，可据此与同类器物区分。
entity_CP_SWT_253,黑猫,,猫|广彩|瓷器,瓷质器物，饰黑猫纹，做工精细考究，形态端整大方，视觉特征鲜明独特。,黑猫纹饰，可据此与同类器物区分。
entity_CP_SWT_254,陶塑孟浩然,,陶塑|广彩|瓷器,陶质器物，饰陶塑孟浩然纹，做工精细考究，形态端整大方。,陶塑孟浩然纹饰，可据此与同类器物区分。
entity_CP_JDZC_001,清光绪景德镇窑粉彩百鸟朝凤图瓷瓶,粉彩百鸟朝凤图瓷瓶|百鸟朝凤图瓷瓶|粉彩瓶|凤瓶,粉彩|凤|鸟|瓶,瓷质瓶，以粉彩绘饰，饰百鸟朝凤图瓷纹，做工精细考究，形态端整大方。,粉彩色彩丰富，可据此与同类器物区分。
entity_CP_CZC_001,潮州窑白釉贴塑竹叶纹瓷瓶,白釉贴塑竹叶纹瓷瓶|竹叶纹瓷瓶|白瓶,白釉|贴塑|竹|瓶,瓷质瓶，通体施白釉，贴塑装饰，饰竹叶纹瓷纹，做工精细考究，形态端整大方。,白釉色，可据此与同类器物区分。
entity_CP_FXC_004,枫溪窑白地彩绘釉下堆花纹瓷笔筒,白地彩绘釉下堆花纹瓷笔筒|釉下纹瓷笔筒|彩绘笔筒,彩绘|笔筒,瓷质笔筒，以彩绘绘饰，饰釉下纹瓷纹，兼施白等色，视觉特征鲜明独特。,彩绘与白双色，可据此与同类器物区分。
entity_CP_FXC_005,大窑五彩塑布袋佛瓷挂瓶,大窑塑布袋佛瓶|五彩瓶,五彩|瓶|广彩,瓷质瓶，以五彩绘饰，为大窑塑布袋佛瓷挂形象，做工精细考究，形态端整大方。,五彩色彩丰富，布袋佛题材，可据此与同类器物区分。
entity_CP_FXC_006,白釉塑孙尚香,,白釉|广彩|瓷器,瓷质器物，通体施白釉，饰塑孙尚香纹，做工精细考究，形态端整大方。,白釉色，可据此与同类器物区分。
entity_CP_FXC_007,白釉塑刘备,,白釉|广彩|瓷器,瓷质器物，通体施白釉，饰塑刘备纹，做工精细考究，形态端整大方。,白釉色，可据此与同类器物区分。
entity_CP_FXC_008,枫溪瓷塑百里奚会妻,,瓷塑|广彩|瓷器,瓷质器物，饰枫溪瓷塑百里奚会妻纹，做工精细考究，形态端整大方。,枫溪瓷塑百里纹饰，可据此与同类器物区分。
entity_CP_FXC_010,枫溪瓷塑红楼十二钗,,瓷塑|红楼|广彩,瓷质器物，为枫溪瓷塑红楼十二钗形象，做工精细考究，形态端整大方。,红楼题材，可据此与同类器物区分。
entity_CP_CQ_001,釉下彩高脚瓷果碟,釉下彩高脚瓷碟,碟|广彩|瓷器,瓷质碟，饰釉下彩高脚瓷果纹，做工精细考究，形态端整大方。,釉下彩高脚瓷纹饰，可据此与同类器物区分。
entity_CP_DGBP_001,豆青竹节瓷咖啡具,豆青竹节瓷咖豆,竹|广彩|瓷器,瓷质豆，饰豆青竹节瓷咖啡具纹，做工精细考究，形态端整大方。,豆青竹节瓷咖纹饰，可据此与同类器物区分。
entity_CP_DGBP_002,青花花卉纹瓷茶具,,青花|花卉|广彩,瓷质器物，以青花绘饰，饰花卉纹瓷茶具纹，做工精细考究，形态端整大方。,青花蓝白相映，可据此与同类器物区分。
entity_CP_GZC_001,青花菊白头翁纹瓷瓶,菊白头翁纹瓷瓶|青花瓶|菊瓶,青花|菊|瓶,瓷质瓶，以青花绘饰，饰菊白头翁纹瓷纹，做工精细考究，形态端整大方。,青花蓝白相映，可据此与同类器物区分。
entity_CP_GZC_002,青花绘山水纹瓷笔筒,绘山水纹瓷笔筒|青花笔筒|山水笔筒,青花|山水|笔筒,瓷质笔筒，以青花绘饰，饰绘山水纹瓷纹，做工精细考究，形态端整大方。,青花蓝白相映，可据此与同类器物区分。
entity_CP_QHC_004,景德镇窑青花双鹿花卉纹盘,青花双鹿花卉纹盘|双鹿花卉盘|青花盘|花卉盘,青花|花卉|鹿|盘,瓷质盘，以青花绘饰，饰双鹿花卉纹，做工精细考究，形态端整大方。,青花蓝白相映，可据此与同类器物区分。
entity_CP_QHC_005,青花落叶寿石纹盘,落叶寿石盘|青花盘,青花|盘|瓷器,瓷质盘，以青花绘饰，饰落叶寿石纹，做工精细考究，形态端整大方。,青花蓝白相映，可据此与同类器物区分。
entity_CP_QHC_006,青花缠枝花卉纹碗,缠枝花卉碗|青花碗|缠枝碗,青花|缠枝|花卉|碗,瓷质碗，以青花绘饰，饰缠枝花卉纹，做工精细考究，形态端整大方。,青花蓝白相映，可据此与同类器物区分。
entity_CP_QHC_007,青花缠枝西番莲纹碗,缠枝西番莲碗|青花碗|西番莲碗,青花|西番莲|缠枝|碗,瓷质碗，以青花绘饰，饰缠枝西番莲纹，做工精细考究，形态端整大方。,青花蓝白相映，可据此与同类器物区分。
entity_CP_QHC_008,青花缠枝菊花纹碗,缠枝菊花碗|青花碗|缠枝碗,青花|缠枝|菊|碗,瓷质碗，以青花绘饰，饰缠枝菊花纹，做工精细考究，形态端整大方。,青花蓝白相映，可据此与同类器物区分。
entity_CP_QHC_009,明麒麟望月纹青花瓷盘,麒麟望月纹青花瓷盘|麒麟望月纹瓷盘|青花盘|麒麟盘,青花|麒麟|盘,瓷质盘，以青花绘饰，饰麒麟望月纹瓷纹，做工精细考究，形态端整大方。,青花蓝白相映，可据此与同类器物区分。
entity_CP_QHC_010,明缠枝花卉纹青花瓷碗,缠枝花卉纹青花瓷碗|缠枝花卉纹瓷碗|青花碗|缠枝碗,青花|缠枝|花卉|碗,瓷质碗，以青花绘饰，饰缠枝花卉纹瓷纹，做工精细考究，形态端整大方。,青花蓝白相映，可据此与同类器物区分。
entity_CP_QHC_011,明『白玉斋』青花瓷碗,『白玉斋』青花瓷碗|『白玉斋』瓷碗|青花碗,青花|碗|瓷器,瓷质碗，以青花绘饰，饰『白玉斋』瓷纹，做工精细考究，形态端整大方。,青花蓝白相映，可据此与同类器物区分。
entity_CP_QHC_012,明『大明年制』花卉纹青花碗,『大明年制』花卉纹青花碗|『大明年制』碗|青花碗|花卉碗,青花|花卉|碗,瓷质碗，以青花绘饰，饰『大明年制』花卉纹纹，做工精细考究，形态端整大方。,青花蓝白相映，可据此与同类器物区分。
entity_CP_QHC_013,青花瓷盘,瓷盘|青花盘,青花|盘|瓷器,瓷质盘，以青花绘饰，饰瓷纹，做工精细考究，形态端整大方。,青花蓝白相映，可据此与同类器物区分。
entity_CP_QHC_016,青花瓷碗,瓷碗|青花碗,青花|碗|瓷器,瓷质碗，以青花绘饰，饰瓷纹，做工精细考究，形态端整大方。,青花蓝白相映，可据此与同类器物区分。
entity_CP_NEW_052,明青釉刻划菊瓣纹花口碗,青釉刻划菊瓣纹花口碗|刻划菊瓣花口碗|青花口碗|菊花口碗,青釉|菊|碗,瓷质花口碗，通体施青釉，饰刻划菊瓣纹，做工精细考究，形态端整大方。,青釉色，可据此与同类器物区分。
entity_CP_NEW_056,清喜登梅纹青花釉里红盘,喜登梅纹青花釉里红盘|喜登梅纹盘|青花里红盘|梅盘,青花釉里红|梅|盘,瓷质盘，通体施青花釉里红，饰喜登梅纹纹，做工精细考究，形态端整大方。,青花里红釉色，可据此与同类器物区分。
entity_CP_NEW_054,清蝶恋花褐彩白瓷花口圈足盘,蝶恋花褐彩白瓷花口圈足盘|蝶恋花白瓷花盘|褐彩盘,褐彩|盘|瓷器,瓷质盘，以褐彩绘饰，饰蝶恋花白瓷花口圈足纹，做工精细考究，形态端整大方。,褐彩釉色，可据此与同类器物区分。
entity_CP_NEW_055,清墨彩八卦纹白瓷盘,墨彩八卦纹白瓷盘|八卦纹白瓷盘|墨彩盘,墨彩|盘|瓷器,瓷质盘，以墨彩绘饰，饰八卦纹白瓷纹，做工精细考究，形态端整大方。,墨彩釉色，可据此与同类器物区分。
entity_CP_SWT_256,石湾窑酱黑釉四耳罐,酱黑釉四耳罐|四耳罐|酱黑罐,黑釉|罐,瓷质罐，通体施酱黑釉，饰四耳纹，做工精细考究，形态端整大方。,酱黑与黑双色，可据此与同类器物区分。
entity_CP_NEW_049,明酱釉陶罐,酱釉陶罐|陶罐|酱罐,酱釉|罐|瓷器,瓷质罐，通体施酱釉，饰陶纹，做工精细考究，形态端整大方。,酱釉色，可据此与同类器物区分。
entity_CP_NEW_050,清酱釉陶罐,酱釉陶罐|陶罐|酱罐,酱釉|罐|瓷器,瓷质罐，通体施酱釉，饰陶纹，做工精细考究，形态端整大方。,酱釉色，可据此与同类器物区分。
entity_CP_NEW_051,青釉陶碗,陶碗|青碗,青釉|碗|瓷器,瓷质碗，通体施青釉，饰陶纹，做工精细考究，形态端整大方。,青釉色，可据此与同类器物区分。
entity_CP_NEW_053,清酱釉陶四耳罐,酱釉陶四耳罐|陶四耳罐|酱罐,酱釉|罐|瓷器,瓷质罐，通体施酱釉，饰陶四耳纹，做工精细考究，形态端整大方。,酱釉色，可据此与同类器物区分。
entity_CP_NEW_058,宋酱釉四耳罐,酱釉四耳罐|四耳罐|酱罐,酱釉|罐|瓷器,瓷质罐，通体施酱釉，饰四耳纹，做工精细考究，形态端整大方。,酱釉色，可据此与同类器物区分。
entity_CP_NEW_059,宋酱釉执壶,酱釉执壶|酱执壶,酱釉|壶|瓷器,瓷质执壶，通体施酱釉，做工精细考究，形态端整大方。,酱釉色，可据此与同类器物区分。
entity_CP_NEW_061,『醇』酱釉罐残片,『醇』罐残片|酱片,酱釉|罐|瓷器,瓷质片，通体施酱釉，饰『醇』罐残纹，做工精细考究，形态端整大方。,酱釉色，可据此与同类器物区分。
entity_CP_NEW_063,酱黑釉四耳罐,四耳罐|酱黑罐,黑釉|酱釉|罐,瓷质罐，通体施酱黑釉，饰四耳纹，做工精细考究，形态端整大方。,酱黑与黑双色，可据此与同类器物区分。
entity_CP_NEW_065,酱黑釉带流瓶,酱黑带流瓶,黑釉|酱釉|瓶,瓷质带流瓶，通体施酱黑釉，做工精细考究，形态端整大方。,酱黑与黑双色，带流瓶造型，可据此与同类器物区分。
entity_CP_NEW_064,黑釉带把壶,带把壶|黑壶,黑釉|壶|瓷器,瓷质壶，通体施黑釉，饰带把纹，做工精细考究，形态端整大方。,黑釉色，可据此与同类器物区分。
entity_CP_CSY_001,长沙窑青釉褐彩纹瓜形瓷壶,青釉褐彩纹瓜形瓷壶|纹瓜形瓷壶|青壶,褐彩|青釉|壶,瓷质壶，通体施青釉，饰纹瓜形瓷纹，兼施褐彩等色，视觉特征鲜明独特。,青与褐彩双色，可据此与同类器物区分。
entity_CP_NHY_001,南海窑『真珠红』酱釉罐残片,『真珠红』酱釉罐残片|『真珠红』罐片|酱片,酱釉|罐,瓷质片，通体施酱釉，饰『真珠红』罐残纹，做工精细考究，形态端整大方。,酱釉色，可据此与同类器物区分。
entity_CP_NEW_060,『吴宅』酱釉罐残片,『吴宅』罐残片|酱片,酱釉|罐,瓷质片，通体施酱釉，饰『吴宅』罐残纹，做工精细考究，形态端整大方。,酱釉色，可据此与同类器物区分。
entity_CP_NHY_002,南海窑『清香』酱釉罐残片,『清香』酱釉罐残片|『清香』罐残片|酱片,酱釉|罐,瓷质片，通体施酱釉，饰『清香』罐残纹，做工精细考究，形态端整大方。,酱釉色，可据此与同类器物区分。
entity_CP_XCY_001,西村窑青瓷褐釉彩绘盆残片,青瓷褐釉彩绘盆残片|青瓷褐釉盆残片|彩绘片,彩绘|盆,瓷质片，以彩绘绘饰，饰青瓷褐釉盆残纹，做工精细考究，形态端整大方。,彩绘釉色，可据此与同类器物区分。
entity_CP_XCY_002,西村窑刻花青瓷片,刻花青瓷片|青瓷片,瓷器,瓷质片，饰青瓷纹，做工精细考究，形态端整大方，视觉特征鲜明独特。,青瓷纹饰，可据此与同类器物区分。
entity_CP_XCY_003,西村窑刻花青瓷残片,刻花青瓷残片|青瓷残片,瓷器,瓷质片，饰青瓷残纹，做工精细考究，形态端整大方，视觉特征鲜明独特。,青瓷残纹饰，可据此与同类器物区分。
entity_CP_XCY_004,西村窑青釉四系小瓷罐,青釉四系小瓷罐|四系小瓷罐|青罐,青釉|罐,瓷质罐，通体施青釉，饰四系小瓷纹，做工精细考究，形态端整大方。,青釉色，可据此与同类器物区分。
entity_CP_XCY_005,西村窑陶狗,陶狗,瓷器,瓷质器物，饰陶狗纹，做工精细考究，形态端整大方，视觉特征鲜明独特。,陶狗纹饰，可据此与同类器物区分。
entity_CP_XCY_006,西村窑酱釉鸟食罐,酱釉鸟食罐|鸟食罐|酱罐|鸟罐,酱釉|鸟|罐,瓷质罐，通体施酱釉，饰鸟食纹，做工精细考究，形态端整大方。,酱釉色，可据此与同类器物区分。
entity_CP_XCY_007,西村窑青釉瓷罐,青釉瓷罐|瓷罐|青罐,青釉|罐,瓷质罐，通体施青釉，饰瓷纹，做工精细考究，形态端整大方。,青釉色，可据此与同类器物区分。
entity_CP_YZY_001,耀州窑青釉刻花纹瓷碗,青釉刻花纹瓷碗|纹瓷碗|青碗,青釉|碗,瓷质碗，通体施青釉，饰纹瓷纹，做工精细考究，形态端整大方。,青釉色，可据此与同类器物区分。
entity_CP_LQY_001,龙泉窑青黄釉印人物文字纹瓷碗,青黄釉印人物文字纹瓷碗|印人物文字纹碗|青黄碗|人物碗,青黄釉|人物|碗,瓷质碗，通体施青黄釉，饰印人物文字纹瓷纹，做工精细考究，形态端整大方。,青黄釉色，可据此与同类器物区分。
entity_CP_LQY_002,龙泉窑青釉莲花纹瓷梅瓶,青釉莲花纹瓷梅瓶|莲花纹瓷梅瓶|青梅瓶|莲花梅瓶,青釉|莲花|梅|瓶,瓷质梅瓶，通体施青釉，饰莲花纹瓷、梅纹，纹样层次分明。,青釉色，梅瓶造型，可据此与同类器物区分。
entity_CP_YY_001,越窑淡青釉刻花卉纹瓷壶,淡青釉刻花卉纹瓷壶|淡卉纹瓷壶|青壶|花卉壶,青釉|花卉|壶,瓷质壶，通体施青釉，饰淡卉纹瓷、花卉纹，纹样层次分明。,青釉色，可据此与同类器物区分。
entity_CP_NEW_062,青釉瓷碟,瓷碟|青碟,青釉|碟,瓷质碟，通体施青釉，饰瓷纹，做工精细考究，形态端整大方。,青釉色，可据此与同类器物区分。
entity_CP_QHC_014,青花植物纹瓷渣斗,植物纹瓷渣斗|青花斗,青花|瓷器,瓷质斗，以青花绘饰，饰植物纹瓷渣纹，做工精细考究，形态端整大方。,青花蓝白相映，可据此与同类器物区分。
entity_CP_QHC_015,青花花卉纹瓷豆,花卉纹瓷豆|青花豆|花卉豆,青花|花卉,瓷质豆，以青花绘饰，饰花卉纹瓷纹，做工精细考究，形态端整大方。,青花蓝白相映，可据此与同类器物区分。
entity_CP_NEW_066,『安』字圈足碟,,碟|瓷器,瓷质圈足碟，饰『安』字纹，做工精细考究，形态端整大方。,『安』字纹饰，可据此与同类器物区分。
entity_CP_NEW_067,『宁』字圈足碟,,碟|瓷器,瓷质圈足碟，饰『宁』字纹，做工精细考究，形态端整大方。,『宁』字纹饰，可据此与同类器物区分。
entity_CP_NEW_068,青釉瓷灯,,青釉|瓷器,瓷质器物，通体施青釉，饰瓷灯纹，做工精细考究，形态端整大方。,青釉色，可据此与同类器物区分。
entity_CP_NEW_069,『寿』字连草菊瓣碗,『寿』字连草碗|菊碗,菊|碗,瓷质碗，饰『寿』字连草菊瓣纹，做工精细考究，形态端整大方。,『寿』字连草纹饰，可据此与同类器物区分。
entity_CP_NEW_070,青釉小罐,小罐|青罐,青釉|罐,瓷质罐，通体施青釉，饰小纹，做工精细考究，形态端整大方。,青釉色，可据此与同类器物区分。
entity_CP_NEW_071,青釉高足杯,高足杯|青杯,青釉|杯,瓷质杯，通体施青釉，饰高足纹，做工精细考究，形态端整大方。,青釉色，可据此与同类器物区分。
entity_CP_NEW_072,青釉圈足瓷杯,圈足瓷杯|青杯,青釉|杯,瓷质杯，通体施青釉，饰圈足瓷纹，做工精细考究，形态端整大方。,青釉色，可据此与同类器物区分。
entity_CP_NEW_073,青白釉瓷碟,瓷碟|青白碟,白釉|碟,瓷质碟，通体施青白釉，饰瓷纹，做工精细考究，形态端整大方。,青白与白双色，可据此与同类器物区分。
