work_id,work_name,relationship_type,target_name,target_type,evidence
entity_JZ_TS_044,五老会（睢阳五老）,DEPICTS,王涣,StoryCharacter,睢阳五老
entity_JZ_TS_044,五老会（睢阳五老）,DEPICTS,冯平,StoryCharacter,睢阳五老
entity_JZ_TS_044,五老会（睢阳五老）,HAS_MEANING,文人雅趣,CulturalMeaning,退隐安享晚年、吟诗唱酬
entity_JZ_TS_044,五老会（睢阳五老）,HAS_MEANING,福寿安康,CulturalMeaning,健康长寿、德高望重
entity_JZ_TS_044,五老会（睢阳五老）,USES_TECHNIQUE,贴塑,CraftTechnique,人物陶塑贴塑
entity_JZ_TS_044,五老会（睢阳五老）,USES_TECHNIQUE,捏塑,CraftTechnique,捏塑成型
entity_JZ_TS_045,太白退番书,DEPICTS,李白,StoryCharacter,李白解表草诏
entity_JZ_TS_045,太白退番书,DEPICTS,杨国忠,StoryCharacter,杨国忠磨墨
entity_JZ_TS_045,太白退番书,DEPICTS,高力士,StoryCharacter,高力士脱靴
entity_JZ_TS_045,太白退番书,DEPICTS,贺知章,StoryCharacter,贺知章力荐李白
entity_JZ_TS_045,太白退番书,HAS_MEANING,才华横溢,CulturalMeaning,才华横溢、不畏权贵
entity_JZ_TS_045,太白退番书,USES_TECHNIQUE,贴塑,CraftTechnique,人物陶塑贴塑
entity_JZ_TS_045,太白退番书,USES_TECHNIQUE,捏塑,CraftTechnique,捏塑成型
entity_JZ_TS_046,裴元庆锤打程咬金,DEPICTS,裴元庆,StoryCharacter,裴元庆锤打程咬金
entity_JZ_TS_046,裴元庆锤打程咬金,DEPICTS,程咬金,StoryCharacter,程咬金出战
entity_JZ_TS_046,裴元庆锤打程咬金,HAS_MEANING,英雄气概,CulturalMeaning,英雄少年、勇冠三军
entity_JZ_TS_046,裴元庆锤打程咬金,HAS_MEANING,忠义报国,CulturalMeaning,忠良被逼反
entity_JZ_TS_046,裴元庆锤打程咬金,USES_TECHNIQUE,贴塑,CraftTechnique,人物陶塑贴塑
entity_JZ_TS_046,裴元庆锤打程咬金,USES_TECHNIQUE,捏塑,CraftTechnique,捏塑成型
entity_JZ_TS_047,封官授权,HAS_MEANING,加官进禄,CulturalMeaning,封官授权、封妻荫子
entity_JZ_TS_047,封官授权,USES_TECHNIQUE,贴塑,CraftTechnique,人物与器物贴塑
entity_JZ_TS_048,加官晋爵（五爵图）,HAS_MEANING,加官进禄,CulturalMeaning,加官晋爵、官运亨通
entity_JZ_TS_048,加官晋爵（五爵图）,USES_TECHNIQUE,贴塑,CraftTechnique,人物与器物贴塑
entity_JZ_TS_049,麻姑献寿,DEPICTS,麻姑,StoryCharacter,麻姑献寿
entity_JZ_TS_049,麻姑献寿,DEPICTS,王母,StoryCharacter,王母寿辰
entity_JZ_TS_049,麻姑献寿,HAS_MEANING,福寿安康,CulturalMeaning,长寿吉祥
entity_JZ_TS_049,麻姑献寿,USES_TECHNIQUE,贴塑,CraftTechnique,人物陶塑贴塑
entity_JZ_TS_049,麻姑献寿,USES_TECHNIQUE,捏塑,CraftTechnique,捏塑成型
entity_JZ_TS_050,堆金积玉、满地金银,DEPICTS,刘海,StoryCharacter,刘海戏金钱造型
entity_JZ_TS_050,堆金积玉、满地金银,DEPICTS,东方朔,StoryCharacter,东方朔捧桃造型
entity_JZ_TS_050,堆金积玉、满地金银,HAS_MEANING,富贵吉祥,CulturalMeaning,财富堆积如山、金银满地
entity_JZ_TS_050,堆金积玉、满地金银,USES_TECHNIQUE,贴塑,CraftTechnique,人物与吉祥图案贴塑
entity_JZ_TS_051,羲之题扇,DEPICTS,王羲之,StoryCharacter,王羲之帮老婆婆写扇
entity_JZ_TS_051,羲之题扇,DEPICTS,老婆婆,StoryCharacter,卖扇老婆婆
entity_JZ_TS_051,羲之题扇,HAS_MEANING,才华横溢,CulturalMeaning,书法艺术、乐于助人
entity_JZ_TS_051,羲之题扇,HAS_MEANING,侠义精神,CulturalMeaning,善有善报
entity_JZ_TS_051,羲之题扇,USES_TECHNIQUE,贴塑,CraftTechnique,人物陶塑贴塑
entity_JZ_TS_051,羲之题扇,USES_TECHNIQUE,捏塑,CraftTechnique,捏塑成型
entity_JZ_TS_052,太白醉酒,DEPICTS,李白,StoryCharacter,李白醉酒
entity_JZ_TS_052,太白醉酒,HAS_MEANING,才华横溢,CulturalMeaning,诗才、旷达性情
entity_JZ_TS_052,太白醉酒,HAS_MEANING,文人雅趣,CulturalMeaning,放荡不羁
entity_JZ_TS_052,太白醉酒,USES_TECHNIQUE,贴塑,CraftTechnique,人物贴塑
entity_JZ_TS_053,仁贵打虎救程咬金,DEPICTS,薛仁贵,StoryCharacter,薛仁贵打虎救程咬金
entity_JZ_TS_053,仁贵打虎救程咬金,DEPICTS,程咬金,StoryCharacter,程咬金被救
entity_JZ_TS_053,仁贵打虎救程咬金,HAS_MEANING,英雄气概,CulturalMeaning,英勇、忠义、终成大器
entity_JZ_TS_053,仁贵打虎救程咬金,HAS_MEANING,侠义精神,CulturalMeaning,英雄不问出处
entity_JZ_TS_053,仁贵打虎救程咬金,USES_TECHNIQUE,贴塑,CraftTechnique,人物陶塑贴塑
entity_JZ_TS_053,仁贵打虎救程咬金,USES_TECHNIQUE,捏塑,CraftTechnique,捏塑成型
entity_JZ_TS_054,金玉满堂、二甲传胪,HAS_MEANING,富贵吉祥,CulturalMeaning,金玉满堂、财富丰盈
entity_JZ_TS_054,金玉满堂、二甲传胪,HAS_MEANING,科举及第,CulturalMeaning,二甲传胪、金榜题名
entity_JZ_TS_054,金玉满堂、二甲传胪,USES_TECHNIQUE,贴塑,CraftTechnique,动物贴塑
entity_JZ_TS_055,千里送京娘,DEPICTS,赵匡胤,StoryCharacter,赵匡胤送京娘
entity_JZ_TS_055,千里送京娘,DEPICTS,赵京娘,StoryCharacter,赵京娘
entity_JZ_TS_055,千里送京娘,HAS_MEANING,侠义精神,CulturalMeaning,光明磊落、见义勇为、不图回报
entity_JZ_TS_055,千里送京娘,USES_TECHNIQUE,贴塑,CraftTechnique,人物陶塑贴塑
entity_JZ_TS_055,千里送京娘,USES_TECHNIQUE,捏塑,CraftTechnique,捏塑成型
entity_JZ_TS_056,戏赌华山一局棋（赵匡胤输华山）,DEPICTS,赵匡胤,StoryCharacter,赵匡胤与陈抟对弈
entity_JZ_TS_056,戏赌华山一局棋（赵匡胤输华山）,DEPICTS,陈抟,StoryCharacter,陈抟老祖
entity_JZ_TS_056,戏赌华山一局棋（赵匡胤输华山）,HAS_MEANING,诚信立身,CulturalMeaning,信守诺言、一诺千金
entity_JZ_TS_056,戏赌华山一局棋（赵匡胤输华山）,HAS_MEANING,智慧谋略,CulturalMeaning,棋如人生
entity_JZ_TS_056,戏赌华山一局棋（赵匡胤输华山）,USES_TECHNIQUE,贴塑,CraftTechnique,人物陶塑贴塑
entity_JZ_TS_056,戏赌华山一局棋（赵匡胤输华山）,USES_TECHNIQUE,捏塑,CraftTechnique,捏塑成型
entity_JZ_TS_057,李元霸伏龙驹,DEPICTS,李元霸,StoryCharacter,李元霸伏龙驹
entity_JZ_TS_057,李元霸伏龙驹,DEPICTS,宇文成都,StoryCharacter,宇文成都比武
entity_JZ_TS_057,李元霸伏龙驹,HAS_MEANING,英雄气概,CulturalMeaning,英雄出少年、神力无双
entity_JZ_TS_057,李元霸伏龙驹,USES_TECHNIQUE,贴塑,CraftTechnique,人物陶塑贴塑
entity_JZ_TS_057,李元霸伏龙驹,USES_TECHNIQUE,捏塑,CraftTechnique,捏塑成型
entity_JZ_TT_001,铜铺首,DEPICTS,椒图,StoryCharacter,形象取自龙的第六个儿子椒图
entity_JZ_TT_001,铜铺首,HAS_MEANING,辟邪祈福,CulturalMeaning,保护家宅平安
entity_JZ_TT_001,铜铺首,USES_TECHNIQUE,铜铸,CraftTechnique,铜铸
entity_JZ_TT_002,錾花铜门臼,HAS_MEANING,富贵吉祥,CulturalMeaning,华丽贵气
entity_JZ_TT_002,錾花铜门臼,USES_TECHNIQUE,铜铸,CraftTechnique,铜铸
entity_JZ_TT_002,錾花铜门臼,USES_TECHNIQUE,錾刻,CraftTechnique,表面錾花
entity_JZ_TT_003,麒麟玉书、凤凰图,HAS_MEANING,祥瑞象征,CulturalMeaning,祥瑞
entity_JZ_TT_003,麒麟玉书、凤凰图,HAS_MEANING,子孙繁衍,CulturalMeaning,生育有德有才的孩子
entity_JZ_TT_003,麒麟玉书、凤凰图,USES_TECHNIQUE,铁铸,CraftTechnique,铁铸
entity_JZ_TT_004,三阳开泰,HAS_MEANING,吉祥喜庆,CulturalMeaning,冬去春来、吉祥好运
entity_JZ_TT_004,三阳开泰,USES_TECHNIQUE,铁铸,CraftTechnique,铁铸
entity_JZ_TT_005,金玉满堂,HAS_MEANING,富贵吉祥,CulturalMeaning,富裕有余、财富极多
entity_JZ_TT_005,金玉满堂,HAS_MEANING,才华横溢,CulturalMeaning,才学过人
entity_JZ_TT_005,金玉满堂,USES_TECHNIQUE,铁铸,CraftTechnique,铁铸
entity_JZ_TT_006,龙戏珠,HAS_MEANING,自然崇拜,CulturalMeaning,龙象征、权威尊贵
entity_JZ_TT_006,龙戏珠,HAS_MEANING,吉祥喜庆,CulturalMeaning,庆丰年、祈求吉祥
entity_JZ_TT_006,龙戏珠,USES_TECHNIQUE,铁铸,CraftTechnique,铁铸
entity_JZ_TT_007,鳌鱼,HAS_MEANING,科举及第,CulturalMeaning,独占鳌头、高中状元
entity_JZ_TT_007,鳌鱼,USES_TECHNIQUE,铁铸,CraftTechnique,铁铸
entity_JZ_TT_008,岁岁有余,HAS_MEANING,顺遂平安,CulturalMeaning,岁岁有余、年年幸福
entity_JZ_TT_008,岁岁有余,USES_TECHNIQUE,铁铸,CraftTechnique,铁铸
entity_JZ_TT_009,凤鹿图,HAS_MEANING,福寿安康,CulturalMeaning,长寿
entity_JZ_TT_009,凤鹿图,HAS_MEANING,加官进禄,CulturalMeaning,繁荣昌盛、福禄
entity_JZ_TT_009,凤鹿图,HAS_MEANING,富贵吉祥,CulturalMeaning,富贵吉祥
entity_JZ_TT_009,凤鹿图,USES_TECHNIQUE,铁铸,CraftTechnique,铁铸
entity_JZ_TT_010,英雄图,HAS_MEANING,英雄气概,CulturalMeaning,勇敢、足智多谋
entity_JZ_TT_010,英雄图,USES_TECHNIQUE,铁铸,CraftTechnique,铁铸
entity_JZ_ZD_001,刘庆伏狼驹,DEPICTS,刘庆,StoryCharacter,刘庆降伏狼驹
entity_JZ_ZD_001,刘庆伏狼驹,HAS_MEANING,英雄气概,CulturalMeaning,英雄气概、保家卫国
entity_JZ_ZD_001,刘庆伏狼驹,HAS_MEANING,忠义报国,CulturalMeaning,忠勇精神
entity_JZ_ZD_002,五伦全图,HAS_MEANING,五伦道德,CulturalMeaning,社会伦常有序、吉瑞祥和
entity_JZ_ZD_002,五伦全图,USES_TECHNIQUE,浮雕,CraftTechnique,浮雕为主
entity_JZ_ZD_003,百鸟图,HAS_MEANING,顺遂平安,CulturalMeaning,和谐安详、太平盛世
entity_JZ_ZD_003,百鸟图,USES_TECHNIQUE,浮雕,CraftTechnique,浮雕为主
entity_JZ_ZD_003,百鸟图,USES_TECHNIQUE,透雕,CraftTechnique,局部透雕
entity_JZ_ZD_003,百鸟图,USES_TECHNIQUE,圆雕,CraftTechnique,局部圆雕
entity_JZ_ZD_004,梁山聚义,DEPICTS,晁盖,StoryCharacter,梁山好汉
entity_JZ_ZD_004,梁山聚义,DEPICTS,宋江,StoryCharacter,梁山好汉
entity_JZ_ZD_004,梁山聚义,DEPICTS,吴用,StoryCharacter,梁山好汉
entity_JZ_ZD_004,梁山聚义,DEPICTS,林冲,StoryCharacter,梁山好汉
entity_JZ_ZD_004,梁山聚义,HAS_MEANING,侠义精神,CulturalMeaning,英雄聚义、忠义精神
entity_JZ_ZD_005,梧桐柳杏凤凰群图,HAS_MEANING,高洁品格,CulturalMeaning,高洁美好品格
entity_JZ_ZD_005,梧桐柳杏凤凰群图,HAS_MEANING,祥瑞象征,CulturalMeaning,灵性祥瑞
entity_JZ_ZD_005,梧桐柳杏凤凰群图,USES_TECHNIQUE,浮雕,CraftTechnique,浮雕为主
entity_JZ_ZD_005,梧桐柳杏凤凰群图,USES_TECHNIQUE,透雕,CraftTechnique,局部透雕
entity_JZ_ZD_005,梧桐柳杏凤凰群图,USES_TECHNIQUE,镂雕,CraftTechnique,局部镂雕
entity_JZ_ZD_006,松鹊图,HAS_MEANING,吉祥喜庆,CulturalMeaning,喜庆吉祥
entity_JZ_ZD_006,松鹊图,HAS_MEANING,福寿安康,CulturalMeaning,松寿延年
entity_JZ_ZD_006,松鹊图,USES_TECHNIQUE,浮雕,CraftTechnique,浮雕为主
entity_JZ_ZD_006,松鹊图,USES_TECHNIQUE,透雕,CraftTechnique,局部透雕
entity_JZ_ZD_006,松鹊图,USES_TECHNIQUE,圆雕,CraftTechnique,局部圆雕
entity_JZ_ZD_007,陈献章诗,HAS_MEANING,文人雅趣,CulturalMeaning,理学家归隐山林、平淡自然
entity_JZ_ZD_007,陈献章诗,USES_TECHNIQUE,浮雕,CraftTechnique,书法砖雕
entity_JZ_ZD_008,陈献章赠袁晖,HAS_MEANING,文人雅趣,CulturalMeaning,平淡自然、感悟宇宙人生
entity_JZ_ZD_008,陈献章赠袁晖,USES_TECHNIQUE,浮雕,CraftTechnique,书法砖雕
entity_JZ_ZD_009,程颢春日偶成,HAS_MEANING,文人雅趣,CulturalMeaning,平淡自然、闲适恬静
entity_JZ_ZD_009,程颢春日偶成,USES_TECHNIQUE,浮雕,CraftTechnique,书法砖雕
entity_JZ_ZD_010,杜牧寄扬州,HAS_MEANING,文人雅趣,CulturalMeaning,文人情怀、诗意境界
entity_JZ_ZD_010,杜牧寄扬州,USES_TECHNIQUE,浮雕,CraftTechnique,书法砖雕
entity_JZ_ZD_011,范仲淹岳阳楼记,HAS_MEANING,先忧后乐,CulturalMeaning,先忧后乐思想、仁人志士节操
entity_JZ_ZD_011,范仲淹岳阳楼记,USES_TECHNIQUE,浮雕,CraftTechnique,书法砖雕
entity_JZ_ZD_012,王文治七言绝句,HAS_MEANING,文人雅趣,CulturalMeaning,文人游历情怀、诗意悠远
entity_JZ_ZD_012,王文治七言绝句,USES_TECHNIQUE,浮雕,CraftTechnique,书法砖雕
entity_JZ_ZD_013,蔡襄梦游洛中,HAS_MEANING,文人雅趣,CulturalMeaning,文人感怀、书法艺术
entity_JZ_ZD_013,蔡襄梦游洛中,USES_TECHNIQUE,浮雕,CraftTechnique,书法砖雕
entity_JZ_ZD_014,和合二仙,DEPICTS,寒山,StoryCharacter,和合二仙
entity_JZ_ZD_014,和合二仙,DEPICTS,拾得,StoryCharacter,和合二仙
entity_JZ_ZD_014,和合二仙,HAS_MEANING,姻缘美满,CulturalMeaning,婚姻和合、白头偕老
entity_JZ_ZD_014,和合二仙,USES_TECHNIQUE,浮雕,CraftTechnique,浮雕为主
entity_JZ_ZD_014,和合二仙,USES_TECHNIQUE,透雕,CraftTechnique,局部透雕
entity_JZ_ZD_014,和合二仙,USES_TECHNIQUE,圆雕,CraftTechnique,局部圆雕
entity_JZ_ZD_015,瓜瓞绵绵,HAS_MEANING,子孙繁衍,CulturalMeaning,子孙昌盛
entity_JZ_ZD_015,瓜瓞绵绵,HAS_MEANING,五谷丰登,CulturalMeaning,丰收在即
entity_JZ_ZD_015,瓜瓞绵绵,USES_TECHNIQUE,浮雕,CraftTechnique,浮雕为主
entity_JZ_ZD_015,瓜瓞绵绵,USES_TECHNIQUE,透雕,CraftTechnique,局部透雕
entity_JZ_ZD_015,瓜瓞绵绵,USES_TECHNIQUE,镂雕,CraftTechnique,局部镂雕
entity_JZ_ZD_016,狮子戏球,HAS_MEANING,吉祥喜庆,CulturalMeaning,喜庆吉祥、辟邪纳福
entity_JZ_ZD_016,狮子戏球,USES_TECHNIQUE,浮雕,CraftTechnique,浮雕为主
entity_JZ_ZD_016,狮子戏球,USES_TECHNIQUE,圆雕,CraftTechnique,局部圆雕
entity_JZ_ZD_017,小天使,HAS_MEANING,中西交融,CulturalMeaning,中西文化交流
entity_JZ_ZD_017,小天使,USES_TECHNIQUE,浮雕,CraftTechnique,浮雕为主
entity_JZ_ZD_017,小天使,USES_TECHNIQUE,透雕,CraftTechnique,局部透雕
entity_JZ_ZD_018,梅雀迎春,HAS_MEANING,吉祥喜庆,CulturalMeaning,春回大地、欣欣向荣
entity_JZ_ZD_018,梅雀迎春,HAS_MEANING,文人雅趣,CulturalMeaning,文人雅趣
entity_JZ_ZD_018,梅雀迎春,USES_TECHNIQUE,浮雕,CraftTechnique,浮雕为主
entity_JZ_ZD_018,梅雀迎春,USES_TECHNIQUE,透雕,CraftTechnique,局部透雕
entity_JZ_ZD_018,梅雀迎春,USES_TECHNIQUE,圆雕,CraftTechnique,局部圆雕
entity_JZ_ZD_019,杏林春燕,HAS_MEANING,科举及第,CulturalMeaning,科举高中
entity_JZ_ZD_019,杏林春燕,HAS_MEANING,吉祥喜庆,CulturalMeaning,欣欣向荣、春意盎然
entity_JZ_ZD_019,杏林春燕,USES_TECHNIQUE,浮雕,CraftTechnique,浮雕为主
entity_JZ_ZD_019,杏林春燕,USES_TECHNIQUE,透雕,CraftTechnique,局部透雕
entity_JZ_ZD_020,舌战群儒,DEPICTS,诸葛亮,StoryCharacter,诸葛亮舌战群儒
entity_JZ_ZD_020,舌战群儒,DEPICTS,孙权,StoryCharacter,东吴群臣环绕
entity_JZ_ZD_020,舌战群儒,HAS_MEANING,智慧谋略,CulturalMeaning,智慧胆识、团结抗敌
entity_JZ_ZD_020,舌战群儒,USES_TECHNIQUE,浮雕,CraftTechnique,浮雕为主
entity_JZ_ZD_020,舌战群儒,USES_TECHNIQUE,圆雕,CraftTechnique,局部圆雕
entity_JZ_ZD_021,太师少师,HAS_MEANING,加官进禄,CulturalMeaning,官运亨通、飞黄腾达
entity_JZ_ZD_021,太师少师,USES_TECHNIQUE,浮雕,CraftTechnique,浮雕为主
entity_JZ_ZD_021,太师少师,USES_TECHNIQUE,圆雕,CraftTechnique,局部圆雕
entity_JZ_ZD_022,竹鹤图,HAS_MEANING,高洁品格,CulturalMeaning,坚贞向上、君子美誉
entity_JZ_ZD_022,竹鹤图,HAS_MEANING,福寿安康,CulturalMeaning,吉祥长寿
entity_JZ_ZD_022,竹鹤图,HAS_MEANING,加官进禄,CulturalMeaning,官位显贵
entity_JZ_ZD_022,竹鹤图,HAS_MEANING,子孙繁衍,CulturalMeaning,多子多福多寿
entity_JZ_ZD_022,竹鹤图,USES_TECHNIQUE,浮雕,CraftTechnique,浮雕为主
entity_JZ_ZD_022,竹鹤图,USES_TECHNIQUE,透雕,CraftTechnique,局部透雕
entity_JZ_ZD_022,竹鹤图,USES_TECHNIQUE,镂雕,CraftTechnique,局部镂雕
entity_JZ_ZD_023,英雄图,HAS_MEANING,英雄气概,CulturalMeaning,杰出英雄人物
entity_JZ_ZD_023,英雄图,USES_TECHNIQUE,浮雕,CraftTechnique,浮雕为主
entity_JZ_ZD_023,英雄图,USES_TECHNIQUE,圆雕,CraftTechnique,局部圆雕
entity_JZ_ZD_024,老鼠葡萄,HAS_MEANING,子孙繁衍,CulturalMeaning,多子多孙、子孙满堂
entity_JZ_ZD_024,老鼠葡萄,USES_TECHNIQUE,浮雕,CraftTechnique,浮雕为主
entity_JZ_ZD_024,老鼠葡萄,USES_TECHNIQUE,透雕,CraftTechnique,局部透雕
entity_JZ_ZD_025,暗八仙,HAS_MEANING,福寿安康,CulturalMeaning,祝颂长寿
entity_JZ_ZD_025,暗八仙,HAS_MEANING,辟邪祈福,CulturalMeaning,道教吉祥
entity_JZ_ZD_025,暗八仙,USES_TECHNIQUE,浮雕,CraftTechnique,浮雕为主
entity_JZ_ZD_025,暗八仙,USES_TECHNIQUE,透雕,CraftTechnique,局部透雕
entity_JZ_ZD_025,暗八仙,USES_TECHNIQUE,镂雕,CraftTechnique,局部镂雕
entity_JZ_ZD_026,福禄寿图,DEPICTS,福星,StoryCharacter,福禄寿三星
entity_JZ_ZD_026,福禄寿图,DEPICTS,禄星,StoryCharacter,福禄寿三星
entity_JZ_ZD_026,福禄寿图,DEPICTS,寿星,StoryCharacter,福禄寿三星
entity_JZ_ZD_026,福禄寿图,HAS_MEANING,福寿安康,CulturalMeaning,多福多寿
entity_JZ_ZD_026,福禄寿图,HAS_MEANING,加官进禄,CulturalMeaning,高官厚禄
entity_JZ_ZD_026,福禄寿图,USES_TECHNIQUE,浮雕,CraftTechnique,浮雕为主
entity_JZ_ZD_026,福禄寿图,USES_TECHNIQUE,圆雕,CraftTechnique,局部圆雕
entity_JZ_ZD_027,拜相台,DEPICTS,姜子牙,StoryCharacter,姜子牙端坐受封
entity_JZ_ZD_027,拜相台,HAS_MEANING,智慧谋略,CulturalMeaning,求贤若渴、礼贤下士
entity_JZ_ZD_027,拜相台,USES_TECHNIQUE,浮雕,CraftTechnique,浮雕为主
entity_JZ_ZD_027,拜相台,USES_TECHNIQUE,圆雕,CraftTechnique,局部圆雕
entity_JZ_ZD_028,群英会,DEPICTS,周瑜,StoryCharacter,周瑜在群英会
entity_JZ_ZD_028,群英会,DEPICTS,蒋干,StoryCharacter,蒋干中计
entity_JZ_ZD_028,群英会,HAS_MEANING,智慧谋略,CulturalMeaning,智谋胜敌、运筹帷幄
entity_JZ_ZD_028,群英会,HAS_MEANING,英雄气概,CulturalMeaning,英雄聚会
entity_JZ_ZD_028,群英会,USES_TECHNIQUE,浮雕,CraftTechnique,浮雕为主
entity_JZ_ZD_028,群英会,USES_TECHNIQUE,圆雕,CraftTechnique,局部圆雕
entity_JZ_ZD_029,龙凤呈祥,HAS_MEANING,吉祥喜庆,CulturalMeaning,祥瑞吉庆、和平幸福
entity_JZ_ZD_029,龙凤呈祥,HAS_MEANING,顺遂平安,CulturalMeaning,太平盛世
entity_JZ_ZD_029,龙凤呈祥,USES_TECHNIQUE,浮雕,CraftTechnique,浮雕为主
entity_JZ_ZD_029,龙凤呈祥,USES_TECHNIQUE,透雕,CraftTechnique,局部透雕
entity_JZ_ZD_029,龙凤呈祥,USES_TECHNIQUE,镂雕,CraftTechnique,局部镂雕
entity_JZ_ZD_030,鲤鱼登龙门,HAS_MEANING,科举及第,CulturalMeaning,登龙门、博取功名
entity_JZ_ZD_030,鲤鱼登龙门,HAS_MEANING,教化励志,CulturalMeaning,勤奋苦读
entity_JZ_ZD_030,鲤鱼登龙门,USES_TECHNIQUE,浮雕,CraftTechnique,浮雕为主
entity_JZ_ZD_030,鲤鱼登龙门,USES_TECHNIQUE,透雕,CraftTechnique,局部透雕
entity_JZ_ZD_031,东方朔偷桃、麻姑献寿,DEPICTS,东方朔,StoryCharacter,东方朔偷桃
entity_JZ_ZD_031,东方朔偷桃、麻姑献寿,DEPICTS,麻姑,StoryCharacter,麻姑献寿
entity_JZ_ZD_031,东方朔偷桃、麻姑献寿,HAS_MEANING,福寿安康,CulturalMeaning,健康长寿、祝寿
entity_JZ_ZD_031,东方朔偷桃、麻姑献寿,USES_TECHNIQUE,浮雕,CraftTechnique,浮雕为主
entity_JZ_ZD_031,东方朔偷桃、麻姑献寿,USES_TECHNIQUE,圆雕,CraftTechnique,局部圆雕
entity_JZ_ZD_032,金鱼图,HAS_MEANING,富贵吉祥,CulturalMeaning,富裕有余、年年有余
entity_JZ_ZD_032,金鱼图,USES_TECHNIQUE,浮雕,CraftTechnique,浮雕为主
entity_JZ_ZD_032,金鱼图,USES_TECHNIQUE,透雕,CraftTechnique,局部透雕
entity_JZ_ZD_033,徐公案,DEPICTS,徐延昭,StoryCharacter,徐公审案
entity_JZ_ZD_033,徐公案,DEPICTS,海瑞,StoryCharacter,海瑞
entity_JZ_ZD_033,徐公案,DEPICTS,皇太子,StoryCharacter,皇太子
entity_JZ_ZD_033,徐公案,DEPICTS,渔女,StoryCharacter,渔女告状
entity_JZ_ZD_033,徐公案,DEPICTS,徐猛,StoryCharacter,徐猛
entity_JZ_ZD_033,徐公案,HAS_MEANING,忠义报国,CulturalMeaning,大义灭亲、秉公执法
entity_JZ_ZD_033,徐公案,USES_TECHNIQUE,浮雕,CraftTechnique,浮雕为主
entity_JZ_ZD_033,徐公案,USES_TECHNIQUE,圆雕,CraftTechnique,局部圆雕
entity_JZ_ZD_034,玉皇殿,DEPICTS,玉皇大帝,StoryCharacter,玉皇大帝端坐
entity_JZ_ZD_034,玉皇殿,DEPICTS,众神仙,StoryCharacter,众神仙朝拜
entity_JZ_ZD_034,玉皇殿,HAS_MEANING,自然崇拜,CulturalMeaning,神仙信仰、天界尊贵、敬天崇道
entity_JZ_ZD_034,玉皇殿,USES_TECHNIQUE,浮雕,CraftTechnique,浮雕为主
entity_JZ_ZD_034,玉皇殿,USES_TECHNIQUE,圆雕,CraftTechnique,局部圆雕
entity_JZ_ZD_035,喜上眉梢,HAS_MEANING,吉祥喜庆,CulturalMeaning,喜事来临
entity_JZ_ZD_035,喜上眉梢,USES_TECHNIQUE,浮雕,CraftTechnique,浮雕为主
entity_JZ_ZD_035,喜上眉梢,USES_TECHNIQUE,透雕,CraftTechnique,局部透雕
entity_JZ_ZD_036,天姬送子,DEPICTS,七仙女,StoryCharacter,天姬送子
entity_JZ_ZD_036,天姬送子,DEPICTS,董永,StoryCharacter,董永
entity_JZ_ZD_036,天姬送子,HAS_MEANING,子孙繁衍,CulturalMeaning,早生贵子、多子多福
entity_JZ_ZD_036,天姬送子,USES_TECHNIQUE,浮雕,CraftTechnique,浮雕为主
entity_JZ_ZD_036,天姬送子,USES_TECHNIQUE,圆雕,CraftTechnique,局部圆雕
entity_JZ_ZD_037,福禄寿三星,DEPICTS,福星,StoryCharacter,福禄寿三星
entity_JZ_ZD_037,福禄寿三星,DEPICTS,禄星,StoryCharacter,福禄寿三星
entity_JZ_ZD_037,福禄寿三星,DEPICTS,寿星,StoryCharacter,福禄寿三星
entity_JZ_ZD_037,福禄寿三星,HAS_MEANING,福寿安康,CulturalMeaning,幸福荣禄长寿
entity_JZ_ZD_037,福禄寿三星,HAS_MEANING,吉祥喜庆,CulturalMeaning,吉祥如意
entity_JZ_ZD_037,福禄寿三星,USES_TECHNIQUE,浮雕,CraftTechnique,浮雕为主
entity_JZ_ZD_037,福禄寿三星,USES_TECHNIQUE,圆雕,CraftTechnique,局部圆雕
entity_JZ_ZD_038,大宴铜雀台,DEPICTS,曹操,StoryCharacter,曹操大宴铜雀台
entity_JZ_ZD_038,大宴铜雀台,DEPICTS,徐晃,StoryCharacter,徐晃、许褚比武
entity_JZ_ZD_038,大宴铜雀台,DEPICTS,许褚,StoryCharacter,徐晃、许褚比武
entity_JZ_ZD_038,大宴铜雀台,HAS_MEANING,英雄气概,CulturalMeaning,英雄豪迈、武艺超群
entity_JZ_ZD_038,大宴铜雀台,USES_TECHNIQUE,浮雕,CraftTechnique,浮雕为主
entity_JZ_ZD_038,大宴铜雀台,USES_TECHNIQUE,圆雕,CraftTechnique,局部圆雕
entity_JZ_ZD_039,甘露寺,DEPICTS,刘备,StoryCharacter,刘备甘露寺招亲
entity_JZ_ZD_039,甘露寺,DEPICTS,孙尚香,StoryCharacter,孙尚香
entity_JZ_ZD_039,甘露寺,DEPICTS,孙权,StoryCharacter,孙权
entity_JZ_ZD_039,甘露寺,DEPICTS,周瑜,StoryCharacter,周瑜献计
entity_JZ_ZD_039,甘露寺,DEPICTS,诸葛亮,StoryCharacter,诸葛亮将计就计
entity_JZ_ZD_039,甘露寺,DEPICTS,赵云,StoryCharacter,赵云护驾
entity_JZ_ZD_039,甘露寺,DEPICTS,吴国太,StoryCharacter,吴国太相亲
entity_JZ_ZD_039,甘露寺,HAS_MEANING,智慧谋略,CulturalMeaning,智谋胜敌、将计就计
