id,name,entity_type,entity_label,tags,description,images,source,保护级别,标注,别称,别名,博物馆级别,材质,材质/工艺,藏品数量,称号,城市名称,尺寸,当前展览,地理位置,工艺技法,工艺类别,功能,官方网站,馆藏来源,馆藏数量,核心建筑,幻灯片编号,籍贯,简介,建筑格局,建筑面积,建筑数量,景区级别,捐赠,捐赠人,捐赠人/作者,开放时间,款识,类别,类别缩写,联系电话,落成时间,门票信息,面积,内容描述,年代,起止时间,全称,入馆时间,身份,生卒年,时间,时长,始建时间,适合,收藏单位,图片URL,位置,位置数量,文化寓意,与陈家祠关系,展览类型,展期,展厅,占地面积,珍贵文物,职务,主题,主题简介,主题名称,主要装饰,作品数量,作者,作者/铭文者
entity_CP_CZC_001,潮州窑白釉贴塑竹叶纹瓷瓶,藏品,CollectionItem,展品,潮州窑白釉贴塑竹叶纹瓷瓶。,image/后进西厅/slide17_017_潮州窑白釉贴塑竹叶纹瓷瓶.jpg,广东民间工艺博物馆官网,,,,,,,潮州瓷,,,,高14cm 口径3cm,,,,,,,,,,17,,潮州窑白釉贴塑竹叶纹瓷瓶。,,,,,,,,,,潮州瓷,,,,,,,清代（1644-1911年）,,,,,,,,,,,,,,,,,,后进西厅,,,,,,,,,,
entity_CP_FXC_004,枫溪窑白地彩绘釉下堆花纹瓷笔筒,藏品,CollectionItem,展品,叶竹青（1935-2022），1935年生于广东潮州。1959年毕业于景德镇陶瓷学院，专修陶瓷美术设计、中国工笔画，学成后进入广东省枫溪陶瓷工业研究所从事创作设计工作。1961创新釉下堆土技法，1962年发明釉上蚀金法。1962年，叶竹青看到潮州通花瓷产品单调、通花图案粗旷，无法满足社会的需求，引入釉下化妆土作为装饰手段，做成瓷花粘贴在花瓶上，设计出一系列通花瓷造型。1976年首创釉上堆金技法。1978年，任广东省枫溪陶瓷工业研究所设计室主任。1985年至1994年，任广东省陶瓷学校校长。2004年，被授予『枫溪陶瓷发展突出贡献专家』；2013年，获『广东省陶瓷艺术杰出成就奖』；2018年被认定为国家级非物质文化遗产代表性项目潮州彩瓷烧制技艺的代表性传承人。,image/后进西厅/slide18_018_枫溪窑白地彩绘釉下堆花纹瓷笔筒.jpg,广东民间工艺博物馆官网,,,,,,,枫溪瓷,,,,高15.5cm 口径9cm,,,,,,,,,,18,,叶竹青（1935-2022），1935年生于广东潮州。1959年毕业于景德镇陶瓷学院，专修陶瓷美术设计、中国工笔画，学成后进入广东省枫溪陶瓷工业研究所从事创作设计工作。1961创新釉下堆土技法，1962年发明釉上蚀金法。1962年，叶竹青看到潮州通花瓷产品单调、通花图案粗旷，无法满足社会的需求，引入釉下化妆土作为装饰手段，做成瓷花粘贴在花瓶上，设计出一系列通花瓷造型。1976年首创釉上堆金技法。1978年，任广东省枫溪陶瓷工业研究所设计室主任。1985年至1994年，任广东省陶瓷学校校长。2004年，被授予『枫溪陶瓷发展突出贡献专家』；2013年，获『广东省陶瓷艺术杰出成就奖』；2018年被认定为国家级非物质文化遗产代表性项目潮州彩瓷烧制技艺的代表性传承人。,,,,,,,,,,枫溪瓷,,,,,,,1964年,,,,,,,,,,,,,,,,,,后进西厅,,,,,,,,,,
entity_CP_FXC_005,大窑五彩塑布袋佛瓷挂瓶,藏品,CollectionItem,展品,枫溪以大窑（龙窑）中温氧化焰一次烧成的彩绘器。枫溪大窑五彩的制作，首先是在坯体上施谷糠釉，晒干后，直接在坯釉上彩绘，入窑一次烧成。在烧成过程中，彩料被渗入釉中，而有釉下彩的效果。枫溪大窑彩分为蓝彩和五彩。蓝彩即画蓝以氧化钴为着色剂，画面以钴料绘画，烧成效果与景德镇青花瓷接近；五彩创烧于清末民初，为满足海外市场需求，采用进口彩料、造型、纹饰，并符合欧、日瓷器的审美趣味，丰富了枫溪的陶瓷工艺品种，提高了市场竞争力，在陶瓷史上具有重要意义。,image/后进西厅/slide19_019_大窑五彩塑布袋佛瓷挂瓶.jpg,广东民间工艺博物馆官网,,,,,,,枫溪瓷,,,,高22cm 口径9cm,,,,,,,,,,19,,枫溪以大窑（龙窑）中温氧化焰一次烧成的彩绘器。枫溪大窑五彩的制作，首先是在坯体上施谷糠釉，晒干后，直接在坯釉上彩绘，入窑一次烧成。在烧成过程中，彩料被渗入釉中，而有釉下彩的效果。枫溪大窑彩分为蓝彩和五彩。蓝彩即画蓝以氧化钴为着色剂，画面以钴料绘画，烧成效果与景德镇青花瓷接近；五彩创烧于清末民初，为满足海外市场需求，采用进口彩料、造型、纹饰，并符合欧、日瓷器的审美趣味，丰富了枫溪的陶瓷工艺品种，提高了市场竞争力，在陶瓷史上具有重要意义。,,,,,,,,,,枫溪瓷,,,,,,,民国（1912-1949年）,,,,,,,,,,,,,,,,,,后进西厅,,,,,,,,,,
entity_CP_FXC_006,白釉塑孙尚香,藏品,CollectionItem,展品,瓷塑是近代枫溪窑的主要工艺品种，主要装饰有白釉和彩绘两种。枫溪制作瓷塑的工艺流程为粘土捏叠、刀划增补、大体成型、局部深入修正、完成造型、分拆制模、模印注浆、构件粘合、整体修坯、素烧、上釉、入窑、彩绘、入窑。枫溪窑的瓷塑人物以施白釉再上彩为主，也有瓷塑人物不施釉，以保持精细清晰人物形象。,image/后进西厅/slide20_020_白釉塑孙尚香.jpg,广东民间工艺博物馆官网,,,,,,,枫溪瓷,,,,长9cm 宽8cm 高21.5cm,,,,,,,,,,20,,瓷塑是近代枫溪窑的主要工艺品种，主要装饰有白釉和彩绘两种。枫溪制作瓷塑的工艺流程为粘土捏叠、刀划增补、大体成型、局部深入修正、完成造型、分拆制模、模印注浆、构件粘合、整体修坯、素烧、上釉、入窑、彩绘、入窑。枫溪窑的瓷塑人物以施白釉再上彩为主，也有瓷塑人物不施釉，以保持精细清晰人物形象。,,,,,,,,,,枫溪瓷,,,,,,,暂无,,,,,,,,,,,,,,,,,,后进西厅,,,,,,,,,,
entity_CP_FXC_007,白釉塑刘备,藏品,CollectionItem,展品,瓷塑是近代枫溪窑的主要工艺品种，主要装饰有白釉和彩绘两种。枫溪制作瓷塑的工艺流程为粘土捏叠、刀划增补、大体成型、局部深入修正、完成造型、分拆制模、模印注浆、构件粘合、整体修坯、素烧、上釉、入窑、彩绘、入窑。枫溪窑的瓷塑人物以施白釉再上彩为主，也有瓷塑人物不施釉，以保持精细清晰人物形象。,image/后进西厅/slide20_021_白釉塑刘备.jpg,广东民间工艺博物馆官网,,,,,,,枫溪瓷,,,,长8.2cm 宽6cm 高10.8cm,,,,,,,,,,20,,瓷塑是近代枫溪窑的主要工艺品种，主要装饰有白釉和彩绘两种。枫溪制作瓷塑的工艺流程为粘土捏叠、刀划增补、大体成型、局部深入修正、完成造型、分拆制模、模印注浆、构件粘合、整体修坯、素烧、上釉、入窑、彩绘、入窑。枫溪窑的瓷塑人物以施白釉再上彩为主，也有瓷塑人物不施釉，以保持精细清晰人物形象。,,,,,,,,,,枫溪瓷,,,,,,,暂无,,,,,,,,,,,,,,,,,,后进西厅,,,,,,,,,,
entity_CP_FXC_008,枫溪瓷塑百里奚会妻,藏品,CollectionItem,展品,这件作品取材自《列国演义》等民间故事改编的潮剧。该剧讲述原虞国大夫百里奚位高不忘结发妻并与之相认的故事。吴金福将人物塑为『老生』百里奚，通过一坐一站、一招一式的对比以及面向、身段等典型的动作，充分刻画人物的心理活动。吴金福（1899-1964年）出身于著名的大吴泥塑世家，自小随祖辈做泥塑，民国时期已成为泥塑名家，青年时有『金记』『福合』两个字号，其中『福合』为中等品，『金记』为上等品，以『贴塑』为主的价格较高。抗战胜利后，吴金福被枫溪陶瓷作坊聘为技术员，从事瓷塑创作，1958年进入广东省枫溪陶瓷研究所工作。1962年回到家乡，此后一直从事泥塑创作。吴金福将大吴泥塑的『贴塑』技艺融入瓷塑之中，采用『压泥成片，片成衣』的传统技法，同时，在彩绘上运用大吴泥塑的传统手法，讲究色彩对比关系，使作品深具泥塑意蕴，充满艺术魅力。,image/后进西厅/slide21_022_枫溪瓷塑百里奚会妻.jpg,广东民间工艺博物馆官网,,,,,,,枫溪瓷,,,,长9cm 宽7.5cm 高21.5cm / 长8.5cm 宽10.5cm 高21.4cm,,,,,,,,,,21,,这件作品取材自《列国演义》等民间故事改编的潮剧。该剧讲述原虞国大夫百里奚位高不忘结发妻并与之相认的故事。吴金福将人物塑为『老生』百里奚，通过一坐一站、一招一式的对比以及面向、身段等典型的动作，充分刻画人物的心理活动。吴金福（1899-1964年）出身于著名的大吴泥塑世家，自小随祖辈做泥塑，民国时期已成为泥塑名家，青年时有『金记』『福合』两个字号，其中『福合』为中等品，『金记』为上等品，以『贴塑』为主的价格较高。抗战胜利后，吴金福被枫溪陶瓷作坊聘为技术员，从事瓷塑创作，1958年进入广东省枫溪陶瓷研究所工作。1962年回到家乡，此后一直从事泥塑创作。吴金福将大吴泥塑的『贴塑』技艺融入瓷塑之中，采用『压泥成片，片成衣』的传统技法，同时，在彩绘上运用大吴泥塑的传统手法，讲究色彩对比关系，使作品深具泥塑意蕴，充满艺术魅力。,,,,,,,,,,枫溪瓷,,,,,,,1960年,,,,,,,,,,,,,,,,,,后进西厅,,,,,,,,,,
entity_CP_FXC_009,枫溪瓷《十五贯·访鼠》摆件,藏品,CollectionItem,展品,1956年，昆剧《十五贯》公演，轰动全国，创造了『一出戏救活一个剧种』的奇迹。林鸿禧希望用瓷塑表现这出脍炙人口的戏剧。由于当时潮汕地区尚未上演此戏，林鸿禧费尽波折找来一本描绘此题材的旧连环画，并请熟悉剧情的老工人复述全剧故事。在此基础上，他决定选塑『访鼠』这一个深刻揭示人物内心世界的场面。他经常随剧团下乡，一边观摩、一边制作，把握戏剧人物的特点，运用瓷塑夸张和线条优美的传统技法，创作出《十五贯·访鼠》。新中国成立10周年之际，该作品赴京展览并获全国美术瓷塑一等奖，成为林鸿禧一鸣惊人的代表作。林鸿禧善于捕捉人物瞬间的神情，把握和再现其内心世界。这件作品中，两个人物动静相衬，一个料事如神，稳坐钓鱼台；一个疑惧万状，如中之鉴，形成鲜明对比，生动传神，仿佛再现舞台上的情景。林鸿禧，揭阳市人，1947年到枫溪陶瓷作坊当学徒，自此开始了他的陶瓷艺术生涯。他从艺数十载，先后在广东枫溪陶瓷研究所、潮安美术瓷厂的瓷塑作品。1986年被省政府授予『广东省工艺美术家』称号，1989年获高级工艺美术师职称，是潮州枫溪瓷塑艺术的一代大师。,image/后进西厅/slide22_023_枫溪瓷《十五贯·访鼠》摆件.jpg,广东民间工艺博物馆官网,,,,,,,枫溪瓷,,,,高21.4-23.4cm,,,,,,,,,,22,,1956年，昆剧《十五贯》公演，轰动全国，创造了『一出戏救活一个剧种』的奇迹。林鸿禧希望用瓷塑表现这出脍炙人口的戏剧。由于当时潮汕地区尚未上演此戏，林鸿禧费尽波折找来一本描绘此题材的旧连环画，并请熟悉剧情的老工人复述全剧故事。在此基础上，他决定选塑『访鼠』这一个深刻揭示人物内心世界的场面。他经常随剧团下乡，一边观摩、一边制作，把握戏剧人物的特点，运用瓷塑夸张和线条优美的传统技法，创作出《十五贯·访鼠》。新中国成立10周年之际，该作品赴京展览并获全国美术瓷塑一等奖，成为林鸿禧一鸣惊人的代表作。林鸿禧善于捕捉人物瞬间的神情，把握和再现其内心世界。这件作品中，两个人物动静相衬，一个料事如神，稳坐钓鱼台；一个疑惧万状，如中之鉴，形成鲜明对比，生动传神，仿佛再现舞台上的情景。林鸿禧，揭阳市人，1947年到枫溪陶瓷作坊当学徒，自此开始了他的陶瓷艺术生涯。他从艺数十载，先后在广东枫溪陶瓷研究所、潮安美术瓷厂的瓷塑作品。1986年被省政府授予『广东省工艺美术家』称号，1989年获高级工艺美术师职称，是潮州枫溪瓷塑艺术的一代大师。,,,,,,,,,,枫溪瓷,,,,,,,1957年,,,,,,,,,,,,,,,,,,后进西厅,,,,,,,,,,
entity_CP_FXC_010,枫溪瓷塑红楼十二钗,藏品,CollectionItem,展品,这套作品描绘了『黛玉葬花』、『宝钗扑蝶』、『凤姐设局』、『可卿春困』、『元春省亲』、『迎春诵经』、『探春结社』、『惜春描图』、『湘云眠芍』、『妙玉奉茶』、『李纨课子』、『巧姐出逃』等十二个典型情节，成功塑造了『大观园』里十二个女性喜、怒、哀、乐的动人形象。陈钟鸣，潮州市人，1956年考进江西景德镇陶瓷学校，毕业后分配到广东枫溪陶瓷研究所从事雕塑创作，1959年进广州美院进修雕塑专业。他是上世纪六十年代汕头地区六大优秀艺人之一，曾任国家科委轻工组陶瓷专业小组副组长、广东枫溪陶瓷研究所副所长，是国家级非遗枫溪瓷烧制技艺代表性传承人、国家级有突出贡献的专家、陶瓷界第一位中国工艺美术大师。他随身带着速写本，随时随地从生活中捕捉人物最具个性特征、最富有艺术感染力的『某一顷刻』，把瞬间的动态美凝固成永恒的静态美。,image/后进西厅/slide23_024_枫溪瓷塑红楼十二钗.jpg,广东民间工艺博物馆官网,,,,,,,枫溪瓷,,,,高24-38.5cm,,,,,,,,,,23,,这套作品描绘了『黛玉葬花』、『宝钗扑蝶』、『凤姐设局』、『可卿春困』、『元春省亲』、『迎春诵经』、『探春结社』、『惜春描图』、『湘云眠芍』、『妙玉奉茶』、『李纨课子』、『巧姐出逃』等十二个典型情节，成功塑造了『大观园』里十二个女性喜、怒、哀、乐的动人形象。陈钟鸣，潮州市人，1956年考进江西景德镇陶瓷学校，毕业后分配到广东枫溪陶瓷研究所从事雕塑创作，1959年进广州美院进修雕塑专业。他是上世纪六十年代汕头地区六大优秀艺人之一，曾任国家科委轻工组陶瓷专业小组副组长、广东枫溪陶瓷研究所副所长，是国家级非遗枫溪瓷烧制技艺代表性传承人、国家级有突出贡献的专家、陶瓷界第一位中国工艺美术大师。他随身带着速写本，随时随地从生活中捕捉人物最具个性特征、最富有艺术感染力的『某一顷刻』，把瞬间的动态美凝固成永恒的静态美。,,,,,,,,,,枫溪瓷,,,,,,,1984年,,,,,,,,,,,,,,,,,,后进西厅,,,,,,,,,,
entity_CP_CQ_001,釉下彩高脚瓷果碟,藏品,CollectionItem,展品,釉下彩是在生坯素胎上彩绘后，再覆盖一层玻璃质釉，经高温烧制而成，色泽晶莹夺目，永不褪色。,image/后进西厅/slide24_025_釉下彩高脚瓷果碟.jpg,广东民间工艺博物馆官网,,,,,,,瓷器,,,,高10cm 口径18.2cm,,,,,,,,,,24,,釉下彩是在生坯素胎上彩绘后，再覆盖一层玻璃质釉，经高温烧制而成，色泽晶莹夺目，永不褪色。,,,,,,,,,,瓷器,,,,,,,1960年,,,,,,,,,,,,,,,,,,后进西厅,,,,,,,,,,
entity_CP_DGBP_001,豆青竹节瓷咖啡具,藏品,CollectionItem,展品,大埔高陂的青瓷多以高陂当地的翠竹为题材，刻画出生动的折枝竹叶，施以厚实的豆青釉，富有南方山区郁郁葱葱的地方色彩。,image/后进西厅/slide25_026_豆青竹节瓷咖啡具.jpg,广东民间工艺博物馆官网,,,,,,,大埔高陂瓷,,,,暂无,,,,,,,,,,25,,大埔高陂的青瓷多以高陂当地的翠竹为题材，刻画出生动的折枝竹叶，施以厚实的豆青釉，富有南方山区郁郁葱葱的地方色彩。,,,,,,,,,,大埔高陂瓷,,,,,,,1960年,,,,,,,,,,,,,,,,,,后进西厅,,,,,,,,,,
entity_CP_DGBP_002,青花花卉纹瓷茶具,藏品,CollectionItem,展品,大埔高陂生产的青花瓷器既有景德镇青花瓷的特色，又有大埔本地的地方风格。色泽艳丽而沉静，给人以庄重、沉重、古朴幽静之美。,image/后进西厅/slide26_027_青花花卉纹瓷茶具.jpg,广东民间工艺博物馆官网,,,,,,,大埔高陂瓷,,,,杯高5.5cm 口径7.7cm,,,,,,,,,,26,,大埔高陂生产的青花瓷器既有景德镇青花瓷的特色，又有大埔本地的地方风格。色泽艳丽而沉静，给人以庄重、沉重、古朴幽静之美。,,,,,,,,,,大埔高陂瓷,,,,,,,1974年,,,,,,,,,,,,,,,,,,后进西厅,,,,,,,,,,
entity_CP_GZC_001,青花菊白头翁纹瓷瓶,藏品,CollectionItem,展品,青花菊白头翁纹瓷瓶，『高州府瓷业学堂制』款。杨铨先生捐赠。,image/后进西厅/slide27_028_青花菊白头翁纹瓷瓶.jpg,广东民间工艺博物馆官网,,,,,,,高州瓷,,,,高30.7cm 口径18.5cm,,,,,,,,,,27,,青花菊白头翁纹瓷瓶，『高州府瓷业学堂制』款。杨铨先生捐赠。,,,,,,,,,,高州瓷,,,,,,,清代光绪（1875-1908年）,,,,,,,,,,,,,,,,,,后进西厅,,,,,,,,,,
entity_CP_GZC_002,青花绘山水纹瓷笔筒,藏品,CollectionItem,展品,青花绘山水纹瓷笔筒，『高州府瓷业厂』款。,image/后进西厅/slide28_029_青花绘山水纹瓷笔筒.jpg,广东民间工艺博物馆官网,,,,,,,高州瓷,,,,高14.5cm 口径11.5cm 底径11cm,,,,,,,,,,28,,青花绘山水纹瓷笔筒，『高州府瓷业厂』款。,,,,,,,,,,高州瓷,,,,,,,清代（1644-1911年）,,,,,,,,,,,,,,,,,,后进西厅,,,,,,,,,,
category_历史地图_001,历史地图,器物类别,ArtifactCategory,,历史地图。,,广东民间工艺博物馆官网,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
category_历史文物_001,历史文物,器物类别,ArtifactCategory,,历史文物。,,广东民间工艺博物馆官网,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
category_历史文献_001,历史文献,器物类别,ArtifactCategory,,历史文献。,,广东民间工艺博物馆官网,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
category_复原展品_001,复原展品,器物类别,ArtifactCategory,,复原展品。,,广东民间工艺博物馆官网,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
category_大事记_001,大事记,器物类别,ArtifactCategory,,大事记。,,广东民间工艺博物馆官网,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
category_木刻_001,木刻,器物类别,ArtifactCategory,,木刻。,,广东民间工艺博物馆官网,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
category_木雕构件_001,木雕构件,器物类别,ArtifactCategory,,木雕构件。,,广东民间工艺博物馆官网,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
category_现代展示_001,现代展示,器物类别,ArtifactCategory,,现代展示。,,广东民间工艺博物馆官网,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity_CP_NEW_028,清代广州城图（合族祠分布）,藏品,CollectionItem,展品,图中红点表示清代部分合族祠在广州城中的分布位置。有关合族祠的指称，清代人有如下记载：陈际清《白云、越秀二山合志》：『广州自耿尚屠城以后，城中鲜五世萃居者，故无宗祠，有则合族祠耳』。《羊城庐江书院全谱》：『庐江书院者，省垣合族祠也』。《（香山）程氏族谱》：『合族祠在省城归德门内魁巷北向，门首署日程氏书舍』。《南阳叶氏宗谱》：『书院与家垫设建，原为应试居住及合族受届讼事与输粮往来暂寓』。图中标注三处代表性合族祠：1、现位于西湖路流水井街的何家祠（庐江书院）；2、现位于西湖路流水井街的考亭书院；3、现位于中山四路的邱氏书室（万木草堂）。,image/后进正厅/slide01_001_清代广州城图_合族祠分布_.jpg,广东民间工艺博物馆官网,,,,,,,地图文献,,,,暂无,,,,,,,,,,1,,图中红点表示清代部分合族祠在广州城中的分布位置。有关合族祠的指称，清代人有如下记载：陈际清《白云、越秀二山合志》：『广州自耿尚屠城以后，城中鲜五世萃居者，故无宗祠，有则合族祠耳』。《羊城庐江书院全谱》：『庐江书院者，省垣合族祠也』。《（香山）程氏族谱》：『合族祠在省城归德门内魁巷北向，门首署日程氏书舍』。《南阳叶氏宗谱》：『书院与家垫设建，原为应试居住及合族受届讼事与输粮往来暂寓』。图中标注三处代表性合族祠：1、现位于西湖路流水井街的何家祠（庐江书院）；2、现位于西湖路流水井街的考亭书院；3、现位于中山四路的邱氏书室（万木草堂）。,,,,,,,,,,历史地图,,,,,,,清代（1644-1911年）,,,,,,,,,,,,,,,,,,后进正厅,,,,,,,,,,
entity_CP_NEW_029,《建祠刊刻公所告示》,藏品,CollectionItem,展品,陈家祠，匾额题『陈氏书院』，由曾任翰林院编修等职的东莞陈伯陶等48位陈姓绅士倡议建立，以『汉代太邱太祖』为始祖，凡广东各县陈氏宗族只需缴纳一定数量的金钱，均可加入陈家祠，并可以将祖先牌位放入陈家祠神中供奉，宗族内的子弟到广州备考或办理各种事务时可入住陈家祠。,image/后进正厅/slide02_002_《建祠刊刻公所告示》.jpg,广东民间工艺博物馆官网,,,,,,,纸质文献,,,,暂无,,,,,,,,,,2,,陈家祠，匾额题『陈氏书院』，由曾任翰林院编修等职的东莞陈伯陶等48位陈姓绅士倡议建立，以『汉代太邱太祖』为始祖，凡广东各县陈氏宗族只需缴纳一定数量的金钱，均可加入陈家祠，并可以将祖先牌位放入陈家祠神中供奉，宗族内的子弟到广州备考或办理各种事务时可入住陈家祠。,,,,,,,,,,历史文献,,,,,,,清代光绪十四年（1888）,,,,,,,,,,,,,,,,,,后进正厅,,,,,,,,,,
entity_CP_NEW_030,《广东省城全图·陈氏书院地图》,藏品,CollectionItem,展品,绘于光绪十四年（1888），此图是为方便省内各地陈姓族人前往陈家祠而绘制。（现藏广东省中山图书馆）地图中标注的去往陈家祠5条路线：1、『由轮船渡头起，过沙面入澳口、南岸、荔枝湾直泊书院。』2、『自沙面起，入西炮台、柳波浦、彭围、观音桥登岸，入五福里，入连元通津直到书院。』3、『自西门出积金巷、聚龙里、黄家祠到书院。』4、『由轮船渡头起，入兴隆街、十八甫、十六甫、十五甫、观音桥、五福大街、连元通津到书院。』5、『由贡院起，出文明门、万寿宫、仰忠街、高第街、大新街，由状元坊出太平门、打铜街、第八甫、第六甫，入锦云里、青紫坊、芦排巷、龙津桥，入连元通津、奎光字院、黄家祠到陈氏书院。』,image/后进正厅/slide03_003_《广东省城全图·陈氏书院地图》.jpg,广东民间工艺博物馆官网,,,,,,,地图,,,,暂无,,,,,,,,,,3,,绘于光绪十四年（1888），此图是为方便省内各地陈姓族人前往陈家祠而绘制。（现藏广东省中山图书馆）地图中标注的去往陈家祠5条路线：1、『由轮船渡头起，过沙面入澳口、南岸、荔枝湾直泊书院。』2、『自沙面起，入西炮台、柳波浦、彭围、观音桥登岸，入五福里，入连元通津直到书院。』3、『自西门出积金巷、聚龙里、黄家祠到书院。』4、『由轮船渡头起，入兴隆街、十八甫、十六甫、十五甫、观音桥、五福大街、连元通津到书院。』5、『由贡院起，出文明门、万寿宫、仰忠街、高第街、大新街，由状元坊出太平门、打铜街、第八甫、第六甫，入锦云里、青紫坊、芦排巷、龙津桥，入连元通津、奎光字院、黄家祠到陈氏书院。』,,,,,,,,,,历史地图,,,,,,,清代光绪十四年（1888年）,,,,,,,,,,,,,,,,,,后进正厅,,,,,,,,,,
entity_CP_NEW_031,陈家祠后座神龛排列图与主位图,藏品,CollectionItem,展品,在陈家祠东围墙内侧，立有『税界碑』，是围墙内地块的完税证明。《正座西第三》主位图（现藏广东民间工艺博物馆），绘于清光绪癸已年（1893）。图中所示，陈家祠建成之初，正座、旁座共安神主牌位6171个，尚余主位5339个。后座神龛排列图展示了陈家祠后座十一个神龛（正座、东西两旁座）的排列方式。神龛位置分别为：正座正中第一、正座东第二、正座东第三、正座东第四、正座西第三、正座西第五、东旁座西第十、东旁座中第六、东旁座东第八、西旁座东第九、西旁座中第七、西旁座西第十一。,image/后进正厅/slide04_004_陈家祠后座神龛排列图与主位图.jpg,广东民间工艺博物馆官网,,,,,,,纸质文献,,,,暂无,,,,,,,,,,4,,在陈家祠东围墙内侧，立有『税界碑』，是围墙内地块的完税证明。《正座西第三》主位图（现藏广东民间工艺博物馆），绘于清光绪癸已年（1893）。图中所示，陈家祠建成之初，正座、旁座共安神主牌位6171个，尚余主位5339个。后座神龛排列图展示了陈家祠后座十一个神龛（正座、东西两旁座）的排列方式。神龛位置分别为：正座正中第一、正座东第二、正座东第三、正座东第四、正座西第三、正座西第五、东旁座西第十、东旁座中第六、东旁座东第八、西旁座东第九、西旁座中第七、西旁座西第十一。,,,,,,,,,,历史文献,,,,,,,清代光绪癸已年（1893年）,,,,,,,,,,,,,,,,,,后进正厅,,,,,,,,,,
entity_CP_NEW_032,陈家祠祖堂神龛与神主牌位,藏品,CollectionItem,展品,"清光绪二十七年（1901）和二十九年（1903）陈家祠在《香港华字日报》上刊登多则『陈氏书院告白』，在南洋（东南亚地区）劝办义捐主位。曾供奉在陈家祠内的神主牌位（现藏广东民间工艺博物馆）。陈家祠祖堂神龛照片出自Ernst Boerschmann, Baukunst und Landschaft in China, German: 1932（《中国的建筑艺术和景观》，1932年出版）。",image/后进正厅/slide05_005_陈家祠祖堂神龛与神主牌位.jpg,广东民间工艺博物馆官网,,,,,,,历史照片+文物,,,,暂无,,,,,,,,,,5,,"清光绪二十七年（1901）和二十九年（1903）陈家祠在《香港华字日报》上刊登多则『陈氏书院告白』，在南洋（东南亚地区）劝办义捐主位。曾供奉在陈家祠内的神主牌位（现藏广东民间工艺博物馆）。陈家祠祖堂神龛照片出自Ernst Boerschmann, Baukunst und Landschaft in China, German: 1932（《中国的建筑艺术和景观》，1932年出版）。",,,,,,,,,,历史文物,,,,,,,清代光绪二十七年（1901）/ 二十九年（1903）,,,,,,,,,,,,,,,,,,后进正厅,,,,,,,,,,
entity_CP_NEW_033,《陈氏书院契据登记簿》与地契图,藏品,CollectionItem,展品,《陈氏书院契据登记簿》抄录了清光绪十四年至十八年（1888-1892）期间，以陈颖川堂和陈世昌堂的名义购买广州西门口外的田地、鱼塘、山岗、房屋等十六张契据。（现藏广东民间工艺博物馆）。此界碑在广州南沙区万顷沙镇一带发现，证明清末陈家祠在万顷沙置有田产并已完税。1899年的陈家祠建成之初，正门前有水塘一口。建成之初的陈家祠东侧，可见『颖川通津』字样的门楼（现陈家祠东侧入口处），当时的陈氏族人由此进入陈家祠。,image/后进正厅/slide06_006_《陈氏书院契据登记簿》与地契图.jpg,广东民间工艺博物馆官网,,,,,,,纸质文献,,,,暂无,,,,,,,,,,6,,《陈氏书院契据登记簿》抄录了清光绪十四年至十八年（1888-1892）期间，以陈颖川堂和陈世昌堂的名义购买广州西门口外的田地、鱼塘、山岗、房屋等十六张契据。（现藏广东民间工艺博物馆）。此界碑在广州南沙区万顷沙镇一带发现，证明清末陈家祠在万顷沙置有田产并已完税。1899年的陈家祠建成之初，正门前有水塘一口。建成之初的陈家祠东侧，可见『颖川通津』字样的门楼（现陈家祠东侧入口处），当时的陈氏族人由此进入陈家祠。,,,,,,,,,,历史文献,,,,,,,清代光绪十四年至十八年（1888-1892年）,,,,,,,,,,,,,,,,,,后进正厅,,,,,,,,,,
